gene_id	HER2.1	HER2.2	HER2.3	NBS1	NBS2	NBS3	Non.TNBC1	Non.TNBC2	Non.TNBC3	TNBC1	TNBC2	TNBC3
ENSG00000235253	9	9	8	5	1	3	4	4	4	9	0	0
ENSG00000235254	0	0	0	0	0	0	4	2	4	0	0	2
ENSG00000235256	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235257	53	516	40	71	104	178	33	81	75	65	11	110
ENSG00000235258	5	5	7	0	1	1	0	3	3	2	1	3
ENSG00000235262	4	7	5	0	1	1	1	1	5	5	0	0
ENSG00000235263	0	0	0	0	0	0	0	0	2	4	0	2
ENSG00000235264	0	0	0	0	0	0	0	0	1	3	0	1
ENSG00000235266	0	2	0	1	0	0	1	0	1	1	0	2
ENSG00000235267	1	1	1	1	1	1	1	1	0	2	0	6
ENSG00000235268	2	0	1	1	1	4	0	0	4	10	2	9
ENSG00000235269	0	0	1	1	2	1	1	0	1	4	0	13
ENSG00000235271	5	2	1	0	0	0	7	2	2	4	0	9
ENSG00000235272	28	5	19	1	0	14	11	7	7	6	0	19
ENSG00000235274	0	0	0	0	0	0	0	0	1	0	0	4
ENSG00000235275	0	0	0	3	2	0	0	7	2	3	0	5
ENSG00000235277	6	0	5	0	3	0	2	0	1	1	2	2
ENSG00000235278	2	1	0	0	0	0	1	1	1	3	0	3
ENSG00000235279	5	3	2	0	1	0	0	1	2	1	0	1
ENSG00000235280	4	4	3	45	25	25	10	8	2	14	0	2
ENSG00000235281	0	0	0	0	1	0	0	1	4	12	0	20
ENSG00000235282	0	0	0	0	0	0	1	2	0	2	0	2
ENSG00000235284	3	1	1	1	1	0	1	1	0	3	1	4
ENSG00000235285	0	0	0	0	0	0	1	0	0	2	0	1
ENSG00000235286	7	5	4	3	4	5	1	7	2	4	1	12
ENSG00000235288	4	3	12	2	2	0	1	3	1	9	0	1
ENSG00000235289	0	0	0	0	1	0	1	0	1	0	0	1
ENSG00000235290	1	1	0	2	1	2	1	3	4	10	1	9
ENSG00000235292	3	1	0	0	0	0	3	3	6	8	1	9
ENSG00000235293	0	0	0	0	0	0	0	3	3	0	0	3
ENSG00000235294	0	0	0	0	0	0	0	0	2	0	0	1
ENSG00000235295	0	1	0	0	1	1	1	0	4	2	1	7
ENSG00000235296	0	1	0	4	6	1	0	2	3	5	0	1
ENSG00000235297	0	0	1	4	2	1	2	3	3	0	1	1
ENSG00000235298	228	397	287	1328	1249	1557	1067	502	522	458	183	307
ENSG00000235299	3	4	5	0	0	1	5	0	4	4	0	2
ENSG00000235300	64	13	48	0	0	0	4	21	13	16	0	17
ENSG00000235301	1	1	2	0	0	0	0	0	0	6	1	0
ENSG00000235303	1	0	0	1	0	2	2	0	4	4	0	7
ENSG00000235304	6	3	12	0	0	0	2	2	5	5	0	12
ENSG00000235306	0	0	0	0	0	0	0	0	1	4	0	1
ENSG00000235308	3	2	0	1	1	0	2	0	1	2	0	1
ENSG00000235310	0	0	0	0	0	0	1	0	1	0	0	0
ENSG00000235312	0	0	0	0	0	0	1	0	0	1	0	3
ENSG00000235313	2	6	1	3	5	4	1	4	3	5	1	1
ENSG00000235314	5	4	3	16	19	28	105	29	37	10	3	16
ENSG00000235315	0	0	0	0	0	0	1	0	1	0	0	2
ENSG00000235316	12	10	12	6	14	18	12	28	24	19	3	3
ENSG00000235318	0	1	1	0	0	0	0	0	0	0	0	0
ENSG00000235319	0	2	6	0	1	0	1	0	2	2	2	5
ENSG00000235321	0	0	0	0	0	0	0	2	0	1	0	1
ENSG00000235323	0	0	0	0	0	0	0	0	2	4	0	9
ENSG00000235325	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000235328	4	3	4	1	0	1	0	0	2	0	0	0
ENSG00000235329	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235330	2	5	2	0	0	1	1	1	2	3	0	9
ENSG00000235332	1	2	0	0	0	0	3	1	0	2	0	1
ENSG00000235333	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235334	0	0	0	0	0	0	1	0	1	0	0	1
ENSG00000235335	2	0	1	4	2	13	3	0	1	4	1	16
ENSG00000235337	0	2	0	0	0	0	0	0	0	5	0	0
ENSG00000235338	0	0	0	0	0	0	2	1	3	4	0	0
ENSG00000235339	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000235343	0	0	0	0	1	0	11	3	0	2	0	10
ENSG00000235347	18	37	14	0	0	0	7	10	8	16	1	8
ENSG00000235349	0	0	0	1	1	0	0	1	0	1	0	5
ENSG00000235350	1	0	0	0	0	0	2	1	0	7	0	4
ENSG00000235351	22	23	5	31	47	56	16	12	16	9	2	4
ENSG00000235352	0	0	0	0	0	0	0	1	0	0	0	2
ENSG00000235354	4	9	2	1	1	0	1	1	0	2	0	1
ENSG00000235356	0	0	0	0	0	0	1	0	0	1	0	4
ENSG00000235357	0	0	0	0	0	0	2	2	2	0	0	2
ENSG00000235358	1	6	0	0	0	1	5	10	6	12	0	6
ENSG00000235361	2	1	1	1	0	0	0	1	0	0	0	1
ENSG00000235363	3	18	1	16	13	18	11	2	3	3	3	3
ENSG00000235366	8	0	2	0	0	2	2	1	2	10	0	5
ENSG00000235368	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000235369	3	4	6	1	0	2	1	0	0	4	0	0
ENSG00000235370	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235371	1	1	0	18	0	1	3	5	4	14	0	26
ENSG00000235374	8	5	6	5	5	7	16	7	11	8	2	5
ENSG00000235376	1	3	2	0	0	0	4	3	1	4	1	4
ENSG00000235377	0	0	0	1	0	0	0	2	3	1	0	1
ENSG00000235378	0	1	2	1	0	1	0	1	0	0	0	0
ENSG00000235379	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000235381	15	45	8	8	14	7	35	15	12	14	1	14
ENSG00000235382	0	1	0	0	0	0	1	0	1	12	0	4
ENSG00000235385	3	1	2	0	0	0	1	1	1	6	0	3
ENSG00000235386	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235387	3	12	2	5	22	20	5	5	11	92	19	34
ENSG00000235389	1	0	0	0	0	0	0	0	2	3	0	13
ENSG00000235390	0	0	0	0	1	1	0	1	0	3	0	1
ENSG00000235397	11	19	11	2	0	0	1	8	11	4	1	10
ENSG00000235399	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000235400	0	1	0	1	0	0	1	1	0	3	0	6
ENSG00000235403	1	0	1	0	0	0	0	0	0	0	0	7
ENSG00000235407	0	0	0	0	0	0	0	0	5	6	0	4
ENSG00000235408	181	114	57	8	3	4	128	90	93	19	7	5
ENSG00000235410	0	4	0	0	1	0	0	0	1	6	0	10
ENSG00000235411	0	0	0	0	1	1	1	1	0	2	0	4
ENSG00000235412	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235413	3	7	5	0	2	1	1	2	5	2	1	2
ENSG00000235414	0	0	0	0	0	0	0	0	0	1	0	3
ENSG00000235415	1	0	1	0	5	3	0	2	1	0	0	3
ENSG00000235416	0	0	0	1	1	0	0	0	0	3	0	3
ENSG00000235419	4	7	10	0	0	0	6	10	6	4	1	12
ENSG00000235420	0	0	0	0	0	1	1	0	1	4	0	3
ENSG00000235421	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000235422	3	3	2	0	0	0	1	2	0	2	0	1
ENSG00000235424	1	4	0	1	0	2	1	0	1	1	0	1
ENSG00000235425	0	0	0	0	0	0	1	0	0	1	0	0
ENSG00000235426	11	5	5	31	34	65	30	14	22	10	0	17
ENSG00000235427	1	4	1	1	4	1	0	1	2	5	0	5
ENSG00000235429	4	2	3	0	0	0	0	0	0	0	0	1
ENSG00000235430	0	0	0	0	0	0	1	3	1	2	0	9
ENSG00000235431	1	2	0	0	0	0	0	0	0	3	3	1
ENSG00000235432	0	0	0	0	0	0	0	0	2	3	0	3
ENSG00000235433	0	1	0	0	0	0	4	0	0	2	0	9
ENSG00000235434	1	0	0	2	1	2	0	1	0	7	0	2
ENSG00000235435	0	0	1	0	0	0	0	0	0	0	0	5
ENSG00000235436	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235437	119	240	84	451	373	546	95	72	71	123	15	122
ENSG00000235438	0	2	0	5	4	5	4	1	4	6	0	7
ENSG00000235440	10	21	4	1	1	1	12	4	8	3	0	5
ENSG00000235444	0	0	0	0	2	2	0	0	2	1	0	2
ENSG00000235445	2	3	1	3	0	1	1	2	2	7	0	9
ENSG00000235446	0	0	0	0	0	0	0	0	0	0	0	5
ENSG00000235447	0	1	0	0	0	0	0	0	1	0	0	0
ENSG00000235448	56	14	12	2	9	2	6	9	31	7	0	19
ENSG00000235449	4	18	3	2	2	0	4	3	2	2	0	0
ENSG00000235450	0	0	0	1	0	0	0	0	0	0	0	3
ENSG00000235451	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235453	27	25	30	61	48	63	33	31	34	19	5	29
ENSG00000235454	0	0	0	1	3	0	0	0	2	1	1	2
ENSG00000235455	0	0	0	0	0	0	3	5	2	6	0	12
ENSG00000235459	5	1	0	2	1	5	1	0	0	1	1	5
ENSG00000235461	0	0	0	0	0	1	1	1	0	1	0	0
ENSG00000235462	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235463	0	0	0	0	0	0	2	0	0	1	0	2
ENSG00000235464	0	0	0	0	0	0	0	2	0	2	0	4
ENSG00000235467	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235469	0	0	0	0	0	0	0	1	1	2	0	2
ENSG00000235470	0	0	0	1	0	0	1	2	0	2	0	4
ENSG00000235472	0	0	0	1	1	0	0	0	1	1	1	4
ENSG00000235478	0	0	2	1	1	1	1	1	1	3	0	2
ENSG00000235479	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235480	0	0	0	0	0	0	1	1	0	0	0	2
ENSG00000235481	5	5	8	8	6	4	12	7	10	20	2	34
ENSG00000235482	2	0	1	0	0	6	0	1	0	3	0	2
ENSG00000235483	0	2	1	0	0	0	0	0	0	1	0	2
ENSG00000235485	0	0	0	0	0	0	5	8	1	11	0	17
ENSG00000235486	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000235488	4	11	11	3	0	1	1	2	3	3	2	2
ENSG00000235489	1	1	1	0	1	1	0	1	1	2	0	5
ENSG00000235491	0	0	3	1	3	0	2	2	0	0	0	0
ENSG00000235492	0	0	0	0	0	0	1	0	1	1	0	1
ENSG00000235493	18	3	1	0	0	0	0	3	3	5	0	8
ENSG00000235494	0	0	0	0	0	0	1	1	0	0	1	3
ENSG00000235495	0	0	0	0	0	0	0	0	0	1	0	4
ENSG00000235497	0	0	0	1	1	0	0	0	1	5	0	1
ENSG00000235499	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235500	0	0	0	0	0	0	1	2	1	5	0	3
ENSG00000235501	20	12	6	137	62	78	53	29	23	32	10	37
ENSG00000235503	0	0	0	0	0	0	0	0	0	2	0	1
ENSG00000235505	0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000235508	0	2	3	31	52	26	1	0	2	0	0	0
ENSG00000235510	0	0	0	0	1	1	0	1	1	1	0	0
ENSG00000235511	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235512	19	25	30	52	62	110	69	16	23	15	6	54
ENSG00000235513	61	89	66	73	67	73	144	63	75	91	19	47
ENSG00000235514	3	5	1	0	0	0	0	2	1	0	0	3
ENSG00000235518	0	3	0	0	0	0	0	2	0	0	1	3
ENSG00000235519	0	0	0	0	0	0	1	0	1	3	0	4
ENSG00000235521	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235522	84	101	51	172	387	345	89	48	33	40	25	46
ENSG00000235523	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000235524	0	0	0	0	0	0	1	1	0	5	0	3
ENSG00000235525	0	0	0	0	0	0	2	0	0	2	0	1
ENSG00000235526	0	0	1	0	0	0	2	0	0	2	0	2
ENSG00000235527	3	1	0	4	4	3	10	1	4	6	0	5
ENSG00000235529	5	19	12	30	5	2	6	5	8	4	1	11
ENSG00000235530	9	28	51	12	14	5	11	20	9	12	2	18
ENSG00000235531	77	29	67	51	75	110	55	37	61	33	13	131
ENSG00000235532	16	2	17	2	0	1	13	4	6	7	1	18
ENSG00000235533	0	0	1	0	0	0	0	0	0	3	0	2
ENSG00000235534	0	0	0	0	0	0	1	2	0	7	0	4
ENSG00000235535	0	2	0	0	0	0	0	5	4	9	0	17
ENSG00000235537	0	2	0	0	0	0	1	0	2	5	0	9
ENSG00000235538	0	2	0	0	0	0	2	1	4	8	1	31
ENSG00000235539	0	0	0	0	0	0	0	0	1	2	0	6
ENSG00000235544	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000235545	0	8	0	3	0	0	2	3	0	6	0	4
ENSG00000235546	1	0	7	1	1	0	1	2	2	1	0	0
ENSG00000235547	0	0	0	0	0	0	2	0	2	0	0	2
ENSG00000235548	3	7	2	0	0	0	1	5	2	0	0	2
ENSG00000235549	0	0	0	0	0	0	0	0	0	0	0	4
ENSG00000235550	0	0	0	0	0	0	0	0	0	4	0	2
ENSG00000235552	4	7	17	83	55	47	33	10	13	25	6	9
ENSG00000235554	0	0	1	1	1	0	1	3	0	1	0	3
ENSG00000235555	0	0	0	2	1	1	1	1	0	1	0	5
ENSG00000235558	2	1	0	0	1	0	0	0	0	0	0	0
ENSG00000235559	0	3	0	1	2	0	0	0	1	5	0	1
ENSG00000235560	13	14	9	18	10	11	36	20	13	17	10	13
ENSG00000235563	0	0	0	2	2	5	6	5	6	9	0	22
ENSG00000235564	0	0	0	0	0	0	0	0	3	3	0	11
ENSG00000235568	56	33	78	29	35	24	105	55	35	237	17	112
ENSG00000235570	0	0	0	0	0	0	0	0	1	4	0	3
ENSG00000235571	0	0	1	0	0	0	0	1	0	0	0	3
ENSG00000235572	0	0	0	0	0	0	0	1	0	1	0	3
ENSG00000235573	0	0	0	2	2	0	1	0	0	1	0	1
ENSG00000235574	0	0	1	0	0	1	2	1	5	1	0	7
ENSG00000235575	1	1	0	0	0	0	3	1	1	3	0	0
ENSG00000235576	16	17	25	8	3	5	3	2	2	13	0	8
ENSG00000235578	0	0	0	0	1	0	0	0	0	0	0	2
ENSG00000235579	3	2	5	1	4	1	2	1	1	4	0	0
ENSG00000235581	0	0	0	0	0	0	0	0	0	3	0	4
ENSG00000235582	5	21	8	2	4	11	14	6	7	3	1	5
ENSG00000235583	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235584	20	0	1	23	9	10	25	18	27	7	0	19
ENSG00000235586	6	4	5	1	1	0	2	0	5	5	0	2
ENSG00000235587	0	4	2	4	1	2	9	3	1	6	2	16
ENSG00000235590	11	45	37	272	340	163	5	1	1	8	15	9
ENSG00000235592	0	0	4	0	0	0	0	1	1	1	0	4
ENSG00000235593	1	4	4	0	2	0	3	1	3	0	0	3
ENSG00000235594	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000235595	0	1	0	0	0	0	0	1	1	1	0	1
ENSG00000235597	0	0	7	0	2	0	12	6	4	18	1	32
ENSG00000235598	0	0	0	0	0	0	0	0	0	0	0	4
ENSG00000235601	0	5	1	0	1	1	0	2	1	6	0	3
ENSG00000235602	2	1	2	3	4	3	3	3	1	3	1	10
ENSG00000235605	2	2	2	2	7	1	0	2	2	4	2	4
ENSG00000235606	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000235608	0	0	0	0	0	0	1	1	0	0	0	1
ENSG00000235609	20	4	14	15	45	37	19	39	41	6	3	16
ENSG00000235610	0	0	0	0	0	0	0	0	1	1	0	8
ENSG00000235612	2	0	0	0	0	0	0	1	1	1	0	3
ENSG00000235613	6	7	7	1	1	0	3	8	5	13	2	7
ENSG00000235615	0	0	0	0	0	0	0	2	1	1	0	0
ENSG00000235616	0	0	0	0	0	0	1	1	1	2	0	2
ENSG00000235617	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235618	0	0	0	0	0	0	2	1	0	0	0	1
ENSG00000235619	0	12	1	0	0	0	2	0	3	4	0	2
ENSG00000235620	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000235621	11	0	8	0	0	0	4	6	12	14	0	54
ENSG00000235623	0	0	0	0	0	1	0	2	0	2	0	6
ENSG00000235625	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000235626	0	0	0	0	0	0	0	0	1	3	0	3
ENSG00000235627	0	1	0	0	1	0	0	0	0	0	0	2
ENSG00000235628	0	0	0	0	0	0	0	0	1	5	1	2
ENSG00000235629	0	1	0	0	0	0	0	3	1	2	0	6
ENSG00000235631	43	8	8	20	29	13	13	0	10	3	1	11
ENSG00000235635	12	12	15	9	37	40	7	18	12	7	1	7
ENSG00000235636	4	8	24	21	26	40	16	3	3	7	1	8
ENSG00000235637	2	2	2	0	0	0	2	1	0	1	0	2
ENSG00000235638	0	0	0	0	0	0	1	1	0	4	0	9
ENSG00000235639	0	0	0	0	0	0	1	1	0	2	0	2
ENSG00000235640	0	0	0	0	0	0	1	1	1	4	0	4
ENSG00000235641	3	8	3	0	0	3	2	5	10	14	2	16
ENSG00000235642	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000235643	0	0	0	1	0	0	2	0	0	2	0	3
ENSG00000235644	0	0	0	1	1	0	3	2	0	1	0	2
ENSG00000235645	0	0	0	0	0	0	2	2	2	7	0	6
ENSG00000235646	0	0	0	0	1	0	1	0	3	3	0	11
ENSG00000235647	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235649	7	7	7	19	36	49	52	21	24	47	13	33
ENSG00000235651	7	14	2	0	0	0	1	0	5	2	0	2
ENSG00000235652	89	173	122	137	159	237	213	76	100	76	28	80
ENSG00000235653	0	0	0	0	0	0	0	0	0	3	0	1
ENSG00000235655	23	11	8	79	99	48	9	5	10	7	1	5
ENSG00000235656	0	0	0	0	0	0	0	0	1	5	0	2
ENSG00000235659	0	0	0	0	1	0	1	0	0	0	0	0
ENSG00000235660	0	1	2	2	0	1	2	4	2	4	0	3
ENSG00000235661	0	0	0	0	0	0	0	1	1	2	0	2
ENSG00000235663	3	7	3	22	22	12	21	8	9	17	2	1
ENSG00000235665	2	0	3	0	0	0	0	4	4	4	0	8
ENSG00000235669	8	5	5	0	0	0	3	4	1	8	0	11
ENSG00000235670	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000235672	4	2	0	2	2	3	2	4	5	4	0	1
ENSG00000235673	1	1	0	1	0	0	1	1	2	8	0	5
ENSG00000235674	28	24	15	8	18	29	8	9	5	10	0	9
ENSG00000235677	22	26	30	14	12	28	6	11	11	8	0	3
ENSG00000235678	0	0	0	0	0	0	0	1	0	3	0	1
ENSG00000235679	0	0	0	0	0	0	0	1	0	2	0	0
ENSG00000235681	9	5	3	0	3	1	1	9	7	8	0	1
ENSG00000235683	7	21	5	1	1	0	3	4	9	7	0	15
ENSG00000235685	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000235686	2	9	0	0	0	0	1	0	4	2	0	1
ENSG00000235687	221	0	122	321	282	171	117	110	215	1	0	127
ENSG00000235688	1	0	0	2	6	2	0	0	2	5	0	1
ENSG00000235689	0	0	0	0	0	1	4	4	3	13	0	11
ENSG00000235690	1	1	1	0	1	0	2	2	1	7	0	17
ENSG00000235695	1	9	0	0	0	0	0	3	2	2	0	0
ENSG00000235698	0	2	0	1	0	0	1	1	2	5	0	6
ENSG00000235699	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235700	2	8	0	0	1	1	0	1	3	1	0	1
ENSG00000235701	2	1	2	0	1	0	1	0	2	2	0	1
ENSG00000235703	107	99	97	33	66	17	70	194	358	96	17	104
ENSG00000235705	0	0	0	0	0	0	1	2	2	1	0	6
ENSG00000235706	7	20	11	37	23	22	12	22	11	28	7	26
ENSG00000235707	0	0	0	0	0	0	0	1	2	1	1	5
ENSG00000235710	0	0	0	0	0	0	1	5	0	7	0	18
ENSG00000235711	0	1	2	1	0	2	1	4	3	2	1	9
ENSG00000235713	0	0	0	0	0	3	5	12	19	10	0	10
ENSG00000235716	0	0	0	0	0	0	0	0	1	4	0	5
ENSG00000235717	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235718	0	0	0	0	0	0	3	4	4	13	0	14
ENSG00000235720	0	0	2	0	0	0	3	1	2	1	0	7
ENSG00000235721	0	2	0	1	0	0	1	0	0	4	1	0
ENSG00000235724	24	17	37	31	39	12	6	9	16	11	5	16
ENSG00000235725	2	0	1	0	0	0	4	1	4	2	0	8
ENSG00000235726	11	3	3	1	4	2	5	4	4	5	0	20
ENSG00000235728	1	0	1	0	1	2	1	0	4	2	0	3
ENSG00000235729	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235730	0	2	0	1	0	0	0	0	0	3	0	2
ENSG00000235731	2	7	8	0	1	0	7	7	7	12	0	24
ENSG00000235734	6	4	3	1	5	1	1	3	0	6	0	2
ENSG00000235735	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000235736	0	0	0	0	0	0	2	0	0	2	0	5
ENSG00000235737	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000235738	0	0	0	0	0	0	0	2	0	1	1	3
ENSG00000235740	30	10	35	0	0	0	6	7	14	12	2	28
ENSG00000235741	0	0	0	0	0	0	6	1	0	1	0	6
ENSG00000235742	1	0	2	0	0	0	0	0	0	0	0	1
ENSG00000235743	0	0	0	0	0	0	2	0	2	2	0	5
ENSG00000235746	1	0	1	0	0	0	0	1	4	2	0	8
ENSG00000235748	3	6	3	0	0	0	2	2	2	8	0	1
ENSG00000235749	1	0	1	3	2	3	6	2	1	7	2	10
ENSG00000235750	213	194	412	2886	2485	3783	1199	496	555	244	64	450
ENSG00000235756	0	0	0	0	0	0	0	1	2	0	0	4
ENSG00000235759	0	0	0	0	0	0	2	0	1	0	0	0
ENSG00000235760	5	10	0	0	1	0	3	2	4	22	2	18
ENSG00000235761	0	0	0	0	0	0	0	0	1	0	0	3
ENSG00000235763	1	0	4	0	0	0	0	0	0	5	0	2
ENSG00000235768	0	0	0	0	0	0	3	1	1	3	0	2
ENSG00000235770	1	4	2	0	8	3	9	24	13	12	2	34
ENSG00000235772	13	6	4	6	6	3	3	0	3	4	0	6
ENSG00000235774	0	0	0	0	0	0	3	2	1	4	0	5
ENSG00000235775	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000235776	2	4	2	3	6	1	1	5	0	3	2	3
ENSG00000235777	19	9	19	0	2	0	4	2	4	4	0	4
ENSG00000235778	1	0	0	0	0	0	0	1	0	0	0	1
ENSG00000235779	0	0	0	3	1	2	1	5	7	3	0	4
ENSG00000235780	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235781	1	0	0	4	1	8	0	1	1	4	0	2
ENSG00000235782	0	0	2	0	1	0	0	4	2	1	0	9
ENSG00000235784	0	19	3	0	0	0	1	2	3	1	0	1
ENSG00000235785	8	0	10	0	0	0	3	6	4	11	2	18
ENSG00000235786	1	5	0	0	0	0	3	5	4	6	0	9
ENSG00000235787	0	0	1	0	0	0	0	0	0	0	0	3
ENSG00000235790	13	21	11	79	141	146	9	12	19	45	4	13
ENSG00000235794	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235795	12	9	8	1	1	2	2	1	3	1	0	1
ENSG00000235797	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000235802	2	2	2	0	0	0	1	0	2	1	1	1
ENSG00000235803	0	0	0	0	0	0	0	1	0	1	1	0
ENSG00000235804	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000235805	0	0	0	0	0	0	0	0	0	4	0	1
ENSG00000235806	4	10	1	0	2	1	0	0	0	5	0	3
ENSG00000235808	0	1	1	1	0	0	2	3	3	3	0	9
ENSG00000235810	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000235811	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235812	1	0	1	0	0	0	0	3	2	2	0	3
ENSG00000235813	0	0	0	3	4	3	3	3	2	5	0	7
ENSG00000235815	1	0	0	0	1	0	0	2	0	1	0	2
ENSG00000235816	6	5	3	0	0	0	1	2	1	5	0	2
ENSG00000235817	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000235818	0	0	0	0	0	0	0	2	0	0	0	2
ENSG00000235819	0	3	0	1	1	2	1	1	1	3	0	3
ENSG00000235820	1	0	1	0	0	0	1	2	0	3	0	0
ENSG00000235821	1	0	0	2	1	0	2	0	1	3	1	4
ENSG00000235823	36	62	25	122	71	96	61	27	44	111	11	97
ENSG00000235824	0	0	0	0	0	0	0	6	6	16	0	40
ENSG00000235827	0	0	0	0	0	0	1	1	0	2	0	2
ENSG00000235828	0	0	0	1	0	0	1	0	0	0	0	1
ENSG00000235829	4	2	3	1	0	1	0	1	0	2	0	4
ENSG00000235830	1	3	0	0	1	0	3	3	0	1	0	4
ENSG00000235831	128	97	60	1620	2078	3722	266	214	223	54	30	63
ENSG00000235832	0	0	0	0	1	0	0	0	0	2	0	2
ENSG00000235833	0	12	10	0	1	0	0	0	0	0	0	0
ENSG00000235834	14	10	13	0	0	0	4	12	6	3	3	10
ENSG00000235836	0	0	0	0	0	0	0	0	0	3	0	1
ENSG00000235837	59	116	59	364	286	223	204	60	38	55	24	23
ENSG00000235838	0	0	0	0	0	1	1	1	1	1	1	10
ENSG00000235840	0	2	0	1	2	0	1	1	1	4	0	6
ENSG00000235843	1	5	2	0	0	0	1	1	0	3	0	1
ENSG00000235845	0	0	0	0	0	0	1	5	2	5	0	7
ENSG00000235847	4	22	39	2	2	7	97	9	31	16	6	41
ENSG00000235848	4	3	8	3	5	3	3	3	5	8	0	33
ENSG00000235849	1	0	0	0	0	0	0	0	0	1	0	2
ENSG00000235852	60	128	56	114	275	333	76	55	65	65	49	39
ENSG00000235855	0	0	0	0	0	0	0	0	3	1	0	3
ENSG00000235857	0	0	0	0	0	0	1	0	1	0	0	5
ENSG00000235858	0	0	0	0	0	0	0	1	0	1	0	1
ENSG00000235859	51	30	54	55	87	76	31	20	33	39	9	26
ENSG00000235861	0	2	2	2	0	0	0	0	0	0	0	1
ENSG00000235862	0	0	1	7	18	4	9	6	4	16	0	22
ENSG00000235863	28	18	27	44	27	24	68	33	44	40	6	31
ENSG00000235864	0	0	0	0	0	0	0	0	0	1	0	2
ENSG00000235865	107	131	101	136	160	215	78	73	88	107	32	65
ENSG00000235868	0	0	0	0	0	0	0	0	1	2	0	0
ENSG00000235869	8	6	6	0	0	0	0	2	2	1	1	7
ENSG00000235871	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000235872	61	66	64	25	58	50	107	47	60	34	13	68
ENSG00000235875	1	0	2	3	11	5	3	2	5	0	0	1
ENSG00000235876	0	0	0	0	1	0	1	1	1	0	0	2
ENSG00000235879	0	0	1	0	0	0	0	1	0	2	0	3
ENSG00000235880	6	7	5	0	0	0	0	1	0	0	0	0
ENSG00000235881	0	0	0	0	0	0	7	2	3	7	0	12
ENSG00000235884	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235885	4	1	2	0	0	0	6	8	6	11	0	58
ENSG00000235886	0	1	0	1	0	0	0	1	0	0	0	2
ENSG00000235887	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235888	5	3	2	18	13	36	9	7	11	19	0	44
ENSG00000235890	9	2	1	0	3	5	3	2	1	4	0	10
ENSG00000235892	0	0	0	0	0	0	1	1	2	3	1	6
ENSG00000235893	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235895	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235897	11	10	9	4	2	1	16	8	6	18	4	24
ENSG00000235899	2	0	0	0	0	0	5	3	3	17	0	11
ENSG00000235901	0	0	0	0	0	0	0	1	0	4	0	2
ENSG00000235902	6	8	5	4	4	6	2	2	3	5	1	4
